#          T                    L=61, F_max             L=31, F_max              L=61, F_away             L=31, F_away

1.600000000000000000e+03 2.716114016814840215e+04 9.433519054419590248e+03 1.802333166809413854e+02 1.689869235589997061e+02
1.700000000000000000e+03 2.798495864194341993e+04 9.409028326596086117e+03 1.795989566620103801e+02 1.690400733140598959e+02
1.800000000000000000e+03 2.874174703789833438e+04 9.382174546210006156e+03 1.791111732168470780e+02 1.690778598462926539e+02
1.900000000000000000e+03 2.940969894594547804e+04 9.357847820130999025e+03 1.787339145392958244e+02 1.691045559060922301e+02
2.000000000000000000e+03 2.999844757751960788e+04 9.332411158999613690e+03 1.784410730810886321e+02 1.691233526250544514e+02
2.100000000000000000e+03 3.052403291208207884e+04 9.309044280447580604e+03 1.782134104730154149e+02 1.691365841072361320e+02
2.200000000000000000e+03 3.100281822370357258e+04 9.286135039298373158e+03 1.780365318930067247e+02 1.691459296125835863e+02
2.300000000000000000e+03 3.140742672496801970e+04 9.263556836792355170e+03 1.778995208172909770e+02 1.691525811162125876e+02
2.400000000000000000e+03 3.177997881831348423e+04 9.243522137885105622e+03 1.777939992773623885e+02 1.691573753436274501e+02
2.500000000000000000e+03 3.209140830850545899e+04 9.222430166274218209e+03 1.777134689347654728e+02 1.691608944034795741e+02
2.600000000000000000e+03 3.238690976544758450e+04 9.204087856124353493e+03 1.776528418260191984e+02 1.691635400258811615e+02
2.700000000000000000e+03 3.262526177454203571e+04 9.186049590943184739e+03 1.776081010279650911e+02 1.691655877011644975e+02
2.800000000000000000e+03 3.281663665355562262e+04 9.167234682829188387e+03 1.775760516653696186e+02 1.691672253941345048e+02
2.900000000000000000e+03 3.296937487636665901e+04 9.151995667004392089e+03 1.775541364467806886e+02 1.691685806854411851e+02
3.000000000000000000e+03 3.309029276192387624e+04 9.136170330751392612e+03 1.775402971949316111e+02 1.691697398902292093e+02
3.100000000000000000e+03 3.318495248005969188e+04 9.119741626187940710e+03 1.775328696829208468e+02 1.691707611968658966e+02
3.200000000000000000e+03 3.325789176795142703e+04 9.106438168375043460e+03 1.775305033664822076e+02 1.691716838595513934e+02
3.300000000000000000e+03 3.331281542660731793e+04 9.092853974052672129e+03 1.775320992674976992e+02 1.691725341647411653e+02
3.400000000000000000e+03 3.335275278583726322e+04 9.078784037269566397e+03 1.775367611762211197e+02 1.691733298857147076e+02
3.500000000000000000e+03 3.338018600157102628e+04 9.066310579749962926e+03 1.775437579899238187e+02 1.691740829598165305e+02
3.600000000000000000e+03 3.339715395920634182e+04 9.054909436752936017e+03 1.775524930753603883e+02 1.691748014547656283e+02
3.700000000000000000e+03 3.340533610864308139e+04 9.043105445956405674e+03 1.775624803580832634e+02 1.691754909500219242e+02
3.800000000000000000e+03 3.340611996948020533e+04 9.030958405190393023e+03 1.775733246908429805e+02 1.691761552477173609e+02
3.900000000000000000e+03 3.340065545001416467e+04 9.021116825680344846e+03 1.775847061141118957e+02 1.691767969530997391e+02
4.000000000000000000e+03 3.338989856746819714e+04 9.011450880035792579e+03 1.775963670008285078e+02 1.691774179919826793e+02
4.100000000000000000e+03 3.337464667668870970e+04 9.001490107009774874e+03 1.776081013519337262e+02 1.691780198447228543e+02
4.200000000000000000e+03 3.335556690457126388e+04 8.991279137278001144e+03 1.776197461527074779e+02 1.691786035282217995e+02
4.300000000000000000e+03 3.333321915113208524e+04 8.982604485833360741e+03 1.776311739349887944e+02 1.691791698569007281e+02
4.400000000000000000e+03 3.330807474362231005e+04 8.974668878875607334e+03 1.776422868512493949e+02 1.691797195866864172e+02
4.500000000000000000e+03 3.328053160804237996e+04 8.966509423437571968e+03 1.776530114955950523e+02 1.691802532980227340e+02
4.600000000000000000e+03 3.325092664683185285e+04 8.958160009271196031e+03 1.776632946066814895e+02 1.691807714948608634e+02
4.700000000000000000e+03 3.321954586927429773e+04 8.949651693441132011e+03 1.776730996840419721e+02 1.691812747126489569e+02
4.800000000000000000e+03 3.318663271038201492e+04 8.943048684497802242e+03 1.776824036674087779e+02 1.691817632933539528e+02
4.900000000000000000e+03 3.315239488521301246e+04 8.936588553675252115e+03 1.776911945924400413e+02 1.691822377274283440e+02
5.000000000000000000e+03 3.311701005470906966e+04 8.929977094738887899e+03 1.776994693814336870e+02 1.691826983748372868e+02
